index,Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
6791,0924_2793.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6792,0924_2794.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6793,0924_2795.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6794,0924_2796.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6795,0924_2797.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6796,0924_2798.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6797,0924_2799.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6798,0924_2800.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6799,0924_2801.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6800,0924_2802.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6801,0924_2803.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6802,0924_2804.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6803,0924_2805.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6804,0924_2806.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6805,0924_2807.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6806,0924_2808.jpg,BC,39600.0,990.0,2025-12-22,34489.68,0,0.0
6807,0938_2809.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6808,0938_2810.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6809,0938_2811.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6810,0938_2812.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6811,0938_2813.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6812,0938_2814.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6813,0938_2815.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6814,0938_2816.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6815,0938_2817.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6816,0938_2818.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6817,0938_2819.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6818,0938_2820.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6819,0938_2821.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6820,0938_2822.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6821,0938_2823.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6822,0938_2824.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6823,0938_2825.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6824,0938_2826.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6825,0938_2827.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6826,0938_2828.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6827,0938_2829.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6828,0938_2830.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6829,0938_2831.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6830,0938_2832.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6831,0938_2833.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6832,0938_2834.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6833,0938_2835.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6834,0938_2836.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6835,0938_2837.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6836,0938_2838.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6837,0938_2839.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6838,0938_2840.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6839,0938_2841.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6840,0938_2842.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6841,0938_2843.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6842,0938_2844.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6843,0938_2845.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6844,0938_2846.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6845,0938_2847.jpg,A,36500.0,912.5,2023-04-11,31792.68,0,0.0
6846,0953_2848.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6847,0953_2849.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6848,0953_2850.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6849,0953_2851.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6850,0953_2852.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6851,0953_2853.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6852,0953_2854.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6853,0953_2855.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6854,0953_2856.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6855,0953_2857.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6856,0953_2858.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6857,0953_2859.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6858,0953_2860.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6859,0953_2861.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6860,0953_2862.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6861,0953_2863.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6862,0953_2864.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6863,0953_2865.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6864,0953_2866.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6865,0953_2867.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6866,0953_2868.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6867,0953_2869.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6868,0953_2870.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6869,0953_2871.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6870,0953_2872.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6871,0953_2873.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6872,0953_2874.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6873,0953_2875.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6874,0953_2876.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6875,0953_2877.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6876,0953_2878.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6877,0953_2879.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6878,0953_2880.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6879,0953_2881.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6880,0953_2882.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6881,0953_2883.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6882,0953_2884.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6883,0953_2885.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6884,0953_2886.jpg,A,53400.0,1335.0,2028-10-20,46495.68,0,0.0
6885,0965_2887.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6886,0965_2888.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6887,0965_2889.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6888,0965_2890.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6889,0965_2891.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6890,0965_2892.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6891,0965_2893.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6892,0965_2894.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6893,0965_2895.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6894,0965_2896.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6895,0965_2897.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6896,0965_2898.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6897,0965_2899.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6898,0965_2900.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6899,0965_2901.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6900,0965_2902.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6901,0965_2903.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6902,0965_2904.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6903,0965_2905.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6904,0965_2906.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6905,0965_2907.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6906,0965_2908.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6907,0965_2909.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6908,0965_2910.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6909,0965_2911.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6910,0965_2912.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6911,0965_2913.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6912,0965_2914.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6913,0965_2915.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6914,0965_2916.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6915,0965_2917.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6916,0965_2918.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6917,0965_2919.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6918,0965_2920.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6919,0965_2921.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6920,0965_2922.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6921,0965_2923.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6922,0965_2924.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6923,0965_2925.jpg,AA,39500.0,987.5,2027-03-17,34402.68,0,0.0
6924,0967_2926.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6925,0967_2927.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6926,0967_2928.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6927,0967_2929.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6928,0967_2930.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6929,0967_2931.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6930,0967_2932.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6931,0967_2933.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6932,0967_2934.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6933,0967_2935.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6934,0967_2936.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6935,0967_2937.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6936,0967_2938.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6937,0967_2939.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6938,0967_2940.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6939,0967_2941.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6940,0967_2942.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6941,0967_2943.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6942,0967_2944.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6943,0967_2945.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6944,0967_2946.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6945,0967_2947.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6946,0967_2948.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6947,0967_2949.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6948,0967_2950.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6949,0967_2951.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6950,0967_2952.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6951,0967_2953.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6952,0967_2954.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6953,0967_2955.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6954,0967_2956.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6955,0967_2957.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6956,0967_2958.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6957,0967_2959.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6958,0967_2960.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6959,0967_2961.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6960,0967_2962.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6961,0967_2963.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6962,0967_2964.jpg,BC,25900.0,647.5,2023-06-22,22570.68,0,0.0
6963,0975_2965.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6964,0975_2966.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6965,0975_2967.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6966,0975_2968.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6967,0975_2969.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6968,0975_2970.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6969,0975_2971.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6970,0975_2972.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6971,0975_2973.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6972,0975_2974.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6973,0975_2975.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6974,0975_2976.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6975,0975_2977.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6976,0975_2978.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6977,0975_2979.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6978,0975_2980.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6979,0975_2981.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6980,0975_2982.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6981,0975_2983.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6982,0975_2984.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6983,0975_2985.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6984,0975_2986.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6985,0975_2987.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6986,0975_2988.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6987,0975_2989.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6988,0975_2990.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6989,0975_2991.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6990,0975_2992.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6991,0975_2993.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6992,0975_2994.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6993,0975_2995.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6994,0975_2996.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6995,0975_2997.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6996,0975_2998.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6997,0975_2999.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6998,0975_3000.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
6999,0975_3001.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
7000,0975_3002.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
7001,0975_3003.jpg,BQ,47900.0,1197.5,2022-05-15,41710.68,0,0.0
7002,1002_3004.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7003,1002_3005.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7004,1002_3006.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7005,1002_3007.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7006,1002_3008.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7007,1002_3009.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7008,1002_3010.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7009,1002_3011.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7010,1002_3012.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7011,1002_3013.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7012,1002_3014.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7013,1002_3015.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7014,1002_3016.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7015,1002_3017.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7016,1002_3018.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7017,1002_3019.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7018,1002_3020.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7019,1002_3021.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7020,1002_3022.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7021,1002_3023.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7022,1002_3024.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7023,1002_3025.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7024,1002_3026.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7025,1002_3027.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7026,1002_3028.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7027,1002_3029.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7028,1002_3030.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7029,1002_3031.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7030,1002_3032.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7031,1002_3033.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7032,1002_3034.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7033,1002_3035.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7034,1002_3036.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7035,1002_3037.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7036,1002_3038.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7037,1002_3039.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7038,1002_3040.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7039,1002_3041.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7040,1002_3042.jpg,B,23700.0,592.5,2023-11-27,20656.68,0,0.0
7041,1032_3043.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7042,1032_3044.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7043,1032_3045.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7044,1032_3046.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7045,1032_3047.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7046,1032_3048.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7047,1032_3049.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7048,1032_3050.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7049,1032_3051.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7050,1032_3052.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7051,1032_3053.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7052,1032_3054.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7053,1032_3055.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7054,1032_3056.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7055,1032_3057.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7056,1032_3058.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7057,1032_3059.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7058,1032_3060.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7059,1032_3061.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7060,1032_3062.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7061,1032_3063.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7062,1032_3064.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7063,1032_3065.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7064,1032_3066.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7065,1032_3067.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7066,1032_3068.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7067,1032_3069.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7068,1032_3070.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7069,1032_3071.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7070,1032_3072.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7071,1032_3073.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7072,1032_3074.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7073,1032_3075.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7074,1032_3076.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7075,1032_3077.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7076,1032_3078.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7077,1032_3079.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7078,1032_3080.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7079,1032_3081.jpg,BB,53400.0,1335.0,2024-12-08,46495.68,0,0.0
7080,1049_3082.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7081,1049_3083.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7082,1049_3084.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7083,1049_3085.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7084,1049_3086.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7085,1049_3087.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7086,1049_3088.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7087,1049_3089.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7088,1049_3090.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7089,1049_3091.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7090,1049_3092.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7091,1049_3093.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7092,1049_3094.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7093,1049_3095.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7094,1049_3096.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7095,1049_3097.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7096,1049_3098.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7097,1049_3099.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7098,1049_3100.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7099,1049_3101.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7100,1049_3102.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7101,1049_3103.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7102,1049_3104.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7103,1049_3105.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7104,1049_3106.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7105,1049_3107.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7106,1049_3108.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7107,1049_3109.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7108,1049_3110.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7109,1049_3111.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7110,1049_3112.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7111,1049_3113.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7112,1049_3114.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
7113,1049_3115.jpg,A,50300.0,1257.5,2022-10-16,43798.68,0,0.0
