index,Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
3053,0897_1655.jpg,C,32900.0,822.5,2025-06-02,8303.0,1,2426.0
3054,0897_1656.jpg,C,32900.0,822.5,2025-06-02,8303.0,1,2426.0
3055,0898_1657.jpg,AC,45100.0,1127.5,2022-07-03,11353.0,1,6483.0
3056,0898_1658.jpg,AC,45100.0,1127.5,2022-07-03,11353.0,1,6483.0
3057,0899_1659.jpg,O,,,2025-08-22,,1,4394.0
3058,0899_1660.jpg,O,,,2025-08-22,,1,4394.0
3059,0900_1661.jpg,O,52900.0,1322.5,2027-08-15,13303.0,1,5794.0
3060,0900_1662.jpg,O,52900.0,1322.5,2027-08-15,13303.0,1,5794.0
3061,0901_1663.jpg,C,27600.0,690.0,2027-08-28,6978.0,1,1409.0
3062,0901_1664.jpg,C,27600.0,690.0,2027-08-28,6978.0,1,1409.0
3063,0903_1665.jpg,O,23600.0,590.0,2028-09-18,5978.0,1,7906.0
3064,0903_1666.jpg,O,23600.0,590.0,2028-09-18,5978.0,1,7906.0
3065,0904_1667.jpg,O,26100.0,652.5,2025-05-11,6603.0,1,587.0
3066,0904_1668.jpg,O,26100.0,652.5,2025-05-11,6603.0,1,587.0
3067,0905_1669.jpg,DA,43100.0,1077.5,2024-10-05,10853.0,1,4066.0
3068,0905_1670.jpg,DA,43100.0,1077.5,2024-10-05,10853.0,1,4066.0
3069,0906_1671.jpg,BC,29700.0,742.5,2023-05-15,7503.0,1,6650.0
3070,0906_1672.jpg,BC,29700.0,742.5,2023-05-15,7503.0,1,6650.0
3071,0907_1673.jpg,RE,50200.0,1255.0,2027-04-14,12628.0,1,6763.0
3072,0907_1674.jpg,RE,50200.0,1255.0,2027-04-14,12628.0,1,6763.0
3073,0908_1675.jpg,C,32600.0,815.0,2025-04-10,8228.0,1,3200.0
3074,0908_1676.jpg,C,32600.0,815.0,2025-04-10,8228.0,1,3200.0
3075,0909_1677.jpg,BC,,,2023-10-28,,1,2873.0
3076,0909_1678.jpg,BC,,,2023-10-28,,1,2873.0
3077,0910_1679.jpg,B,37000.0,925.0,2025-12-27,9328.0,1,560.0
3078,0910_1680.jpg,B,37000.0,925.0,2025-12-27,9328.0,1,560.0
3079,0911_1681.jpg,C,42000.0,1050.0,2026-04-01,10578.0,1,6259.0
3080,0911_1682.jpg,C,42000.0,1050.0,2026-04-01,10578.0,1,6259.0
3081,0912_1683.jpg,B,46400.0,1160.0,2025-12-20,11678.0,1,4648.0
3082,0912_1684.jpg,B,46400.0,1160.0,2025-12-20,11678.0,1,4648.0
3083,0913_1685.jpg,O,50000.0,1250.0,2023-08-05,12578.0,1,2825.0
3084,0913_1686.jpg,O,50000.0,1250.0,2023-08-05,12578.0,1,2825.0
3085,0914_1687.jpg,BC,25500.0,637.5,2027-03-10,6453.0,1,9580.0
3086,0914_1688.jpg,BC,25500.0,637.5,2027-03-10,6453.0,1,9580.0
3087,0915_1689.jpg,B,28200.0,705.0,2027-08-27,7128.0,1,7246.0
3088,0915_1690.jpg,B,28200.0,705.0,2027-08-27,7128.0,1,7246.0
3089,0916_1691.jpg,C,52600.0,1315.0,2025-03-26,13228.0,1,658.0
3090,0916_1692.jpg,C,52600.0,1315.0,2025-03-26,13228.0,1,658.0
3091,0917_1693.jpg,O,42200.0,1055.0,2026-04-19,10628.0,1,4860.0
3092,0917_1694.jpg,O,42200.0,1055.0,2026-04-19,10628.0,1,4860.0
3093,0918_1695.jpg,BB,24000.0,600.0,2024-01-29,6078.0,1,713.0
3094,0918_1696.jpg,BB,24000.0,600.0,2024-01-29,6078.0,1,713.0
3095,0919_1697.jpg,A,27100.0,677.5,2025-05-21,6853.0,1,4069.0
3096,0919_1698.jpg,A,27100.0,677.5,2025-05-21,6853.0,1,4069.0
3097,0920_1699.jpg,A,,,2023-08-03,,1,4243.0
3098,0920_1700.jpg,A,,,2023-08-03,,1,4243.0
3099,0921_1701.jpg,DA,49600.0,1240.0,2027-06-22,12478.0,1,9834.0
3100,0921_1702.jpg,DA,49600.0,1240.0,2027-06-22,12478.0,1,9834.0
3101,0922_1703.jpg,O,34200.0,855.0,2022-06-28,8628.0,1,6692.0
3102,0922_1704.jpg,O,34200.0,855.0,2022-06-28,8628.0,1,6692.0
3103,0923_1705.jpg,C,44200.0,1105.0,2027-12-23,11128.0,1,1691.0
3104,0923_1706.jpg,C,44200.0,1105.0,2027-12-23,11128.0,1,1691.0
3105,0925_1707.jpg,AA,,,2022-08-19,,1,6790.0
3106,0925_1708.jpg,AA,,,2022-08-19,,1,6790.0
3107,0926_1709.jpg,O,49400.0,1235.0,2023-05-15,12428.0,1,3999.0
3108,0926_1710.jpg,O,49400.0,1235.0,2023-05-15,12428.0,1,3999.0
3109,0927_1711.jpg,A,42000.0,1050.0,2022-09-08,10578.0,1,4200.0
3110,0927_1712.jpg,A,42000.0,1050.0,2022-09-08,10578.0,1,4200.0
3111,0928_1713.jpg,A,47800.0,1195.0,2028-05-31,12028.0,1,6794.0
3112,0928_1714.jpg,A,47800.0,1195.0,2028-05-31,12028.0,1,6794.0
3113,0929_1715.jpg,A,51300.0,1282.5,2027-05-10,12903.0,1,2761.0
3114,0929_1716.jpg,A,51300.0,1282.5,2027-05-10,12903.0,1,2761.0
3115,0930_1717.jpg,A,38700.0,967.5,2022-12-08,9753.0,1,2943.0
3116,0930_1718.jpg,A,38700.0,967.5,2022-12-08,9753.0,1,2943.0
3117,0931_1719.jpg,AC,38100.0,952.5,2022-06-28,9603.0,1,494.0
3118,0931_1720.jpg,AC,38100.0,952.5,2022-06-28,9603.0,1,494.0
3119,0932_1721.jpg,AA,45200.0,1130.0,2028-08-06,11378.0,1,8243.0
3120,0932_1722.jpg,AA,45200.0,1130.0,2028-08-06,11378.0,1,8243.0
3121,0933_1723.jpg,BQ,33600.0,840.0,2023-08-09,8478.0,1,6586.0
3122,0933_1724.jpg,BQ,33600.0,840.0,2023-08-09,8478.0,1,6586.0
3123,0934_1725.jpg,RE,39200.0,980.0,2025-12-24,9878.0,1,6038.0
3124,0934_1726.jpg,RE,39200.0,980.0,2025-12-24,9878.0,1,6038.0
3125,0935_1727.jpg,BB,51000.0,1275.0,2023-11-06,12828.0,1,8690.0
3126,0935_1728.jpg,BB,51000.0,1275.0,2023-11-06,12828.0,1,8690.0
3127,0936_1729.jpg,DA,,,2023-10-04,,1,2593.0
3128,0936_1730.jpg,DA,,,2023-10-04,,1,2593.0
3129,0937_1731.jpg,A,29700.0,742.5,2025-08-15,7503.0,1,7794.0
3130,0937_1732.jpg,A,29700.0,742.5,2025-08-15,7503.0,1,7794.0
3131,0939_1733.jpg,C,29900.0,747.5,2028-09-27,7553.0,1,5167.0
3132,0939_1734.jpg,C,29900.0,747.5,2028-09-27,7553.0,1,5167.0
3133,0940_1735.jpg,C,27300.0,682.5,2027-10-16,6903.0,1,3058.0
3134,0940_1736.jpg,C,27300.0,682.5,2027-10-16,6903.0,1,3058.0
3135,0941_1737.jpg,AA,43300.0,1082.5,2024-11-08,10903.0,1,3524.0
3136,0941_1738.jpg,AA,43300.0,1082.5,2024-11-08,10903.0,1,3524.0
3137,0942_1739.jpg,BC,23100.0,577.5,2026-12-24,5853.0,1,9962.0
3138,0942_1740.jpg,BC,23100.0,577.5,2026-12-24,5853.0,1,9962.0
3139,0943_1741.jpg,BC,44000.0,1100.0,2026-08-23,11078.0,1,8416.0
3140,0943_1742.jpg,BC,44000.0,1100.0,2026-08-23,11078.0,1,8416.0
3141,0944_1743.jpg,RE,51200.0,1280.0,2024-05-09,12878.0,1,6450.0
3142,0944_1744.jpg,RE,51200.0,1280.0,2024-05-09,12878.0,1,6450.0
3143,0945_1745.jpg,BQ,36800.0,920.0,2025-02-10,9278.0,1,4418.0
3144,0945_1746.jpg,BQ,36800.0,920.0,2025-02-10,9278.0,1,4418.0
3145,0946_1747.jpg,B,25600.0,640.0,2026-06-06,6478.0,1,9055.0
3146,0946_1748.jpg,B,25600.0,640.0,2026-06-06,6478.0,1,9055.0
3147,0947_1749.jpg,B,27200.0,680.0,2028-02-19,6878.0,1,747.0
3148,0947_1750.jpg,B,27200.0,680.0,2028-02-19,6878.0,1,747.0
3149,0948_1751.jpg,AC,28300.0,707.5,2023-04-17,7153.0,1,2879.0
3150,0948_1752.jpg,AC,28300.0,707.5,2023-04-17,7153.0,1,2879.0
3151,0949_1753.jpg,AC,24600.0,615.0,2023-05-16,6228.0,1,4901.0
3152,0949_1754.jpg,AC,24600.0,615.0,2023-05-16,6228.0,1,4901.0
3153,0950_1755.jpg,DA,33500.0,837.5,2028-10-21,8453.0,1,3516.0
3154,0950_1756.jpg,DA,33500.0,837.5,2028-10-21,8453.0,1,3516.0
3155,0951_1757.jpg,A,31200.0,780.0,2022-10-18,7878.0,1,6141.0
3156,0951_1758.jpg,A,31200.0,780.0,2022-10-18,7878.0,1,6141.0
3157,0952_1759.jpg,RE,46500.0,1162.5,2022-12-28,11703.0,1,5554.0
3158,0952_1760.jpg,RE,46500.0,1162.5,2022-12-28,11703.0,1,5554.0
3159,0954_1761.jpg,O,38300.0,957.5,2024-01-24,9653.0,1,10177.0
3160,0954_1762.jpg,O,38300.0,957.5,2024-01-24,9653.0,1,10177.0
3161,0955_1763.jpg,B,28400.0,710.0,2024-10-26,7178.0,1,15836.0
3162,0955_1764.jpg,B,28400.0,710.0,2024-10-26,7178.0,1,15836.0
3163,0956_1765.jpg,BB,23400.0,585.0,2027-09-03,5928.0,1,3841.0
3164,0956_1766.jpg,BB,23400.0,585.0,2027-09-03,5928.0,1,3841.0
3165,0957_1767.jpg,O,31400.0,785.0,2026-03-08,7928.0,1,6545.0
3166,0957_1768.jpg,O,31400.0,785.0,2026-03-08,7928.0,1,6545.0
3167,0958_1769.jpg,A,31500.0,787.5,2028-02-28,7953.0,1,3691.0
3168,0958_1770.jpg,A,31500.0,787.5,2028-02-28,7953.0,1,3691.0
3169,0959_1771.jpg,AC,29300.0,732.5,2026-12-19,7403.0,1,1994.0
3170,0959_1772.jpg,AC,29300.0,732.5,2026-12-19,7403.0,1,1994.0
3171,0960_1773.jpg,BC,47100.0,1177.5,2023-07-04,11853.0,1,3451.0
3172,0960_1774.jpg,BC,47100.0,1177.5,2023-07-04,11853.0,1,3451.0
3173,0961_1775.jpg,B,31400.0,785.0,2025-10-23,7928.0,1,7743.0
3174,0961_1776.jpg,B,31400.0,785.0,2025-10-23,7928.0,1,7743.0
3175,0962_1777.jpg,BB,50100.0,1252.5,2025-08-18,12603.0,1,7423.0
3176,0962_1778.jpg,BB,50100.0,1252.5,2025-08-18,12603.0,1,7423.0
3177,0963_1779.jpg,B,34600.0,865.0,2025-09-25,8728.0,1,5006.0
3178,0963_1780.jpg,B,34600.0,865.0,2025-09-25,8728.0,1,5006.0
3179,0964_1781.jpg,AA,34800.0,870.0,2022-04-29,8778.0,1,2955.0
3180,0964_1782.jpg,AA,34800.0,870.0,2022-04-29,8778.0,1,2955.0
3181,0966_1783.jpg,RE,41100.0,1027.5,2028-06-05,10353.0,1,4625.0
3182,0966_1784.jpg,RE,41100.0,1027.5,2028-06-05,10353.0,1,4625.0
3183,0968_1785.jpg,DA,,,2025-09-27,,1,7074.0
3184,0968_1786.jpg,DA,,,2025-09-27,,1,7074.0
3185,0969_1787.jpg,BQ,45800.0,1145.0,2024-08-16,11528.0,1,1935.0
3186,0969_1788.jpg,BQ,45800.0,1145.0,2024-08-16,11528.0,1,1935.0
3187,0970_1789.jpg,AC,35500.0,887.5,2023-03-07,8953.0,1,3764.0
3188,0970_1790.jpg,AC,35500.0,887.5,2023-03-07,8953.0,1,3764.0
3189,0971_1791.jpg,C,25100.0,627.5,2028-06-13,6353.0,1,2985.0
3190,0971_1792.jpg,C,25100.0,627.5,2028-06-13,6353.0,1,2985.0
3191,0972_1793.jpg,AC,49900.0,1247.5,2022-01-23,12553.0,1,6625.0
3192,0972_1794.jpg,AC,49900.0,1247.5,2022-01-23,12553.0,1,6625.0
3193,0973_1795.jpg,RE,50200.0,1255.0,2023-12-18,12628.0,1,4385.0
3194,0973_1796.jpg,RE,50200.0,1255.0,2023-12-18,12628.0,1,4385.0
3195,0974_1797.jpg,DA,36800.0,920.0,2027-09-01,9278.0,1,6122.0
3196,0974_1798.jpg,DA,36800.0,920.0,2027-09-01,9278.0,1,6122.0
3197,0976_1799.jpg,AA,50000.0,1250.0,2028-06-17,12578.0,1,449.0
3198,0976_1800.jpg,AA,50000.0,1250.0,2028-06-17,12578.0,1,449.0
3199,0977_1801.jpg,BB,50600.0,1265.0,2028-09-09,12728.0,1,2347.0
3200,0977_1802.jpg,BB,50600.0,1265.0,2028-09-09,12728.0,1,2347.0
3201,0978_1803.jpg,BB,42600.0,1065.0,2022-07-25,10728.0,1,4120.0
3202,0978_1804.jpg,BB,42600.0,1065.0,2022-07-25,10728.0,1,4120.0
3203,0979_1805.jpg,BQ,41300.0,1032.5,2023-09-23,10403.0,1,8096.0
3204,0979_1806.jpg,BQ,41300.0,1032.5,2023-09-23,10403.0,1,8096.0
3205,0980_1807.jpg,B,44300.0,1107.5,2024-05-24,11153.0,1,4083.0
3206,0980_1808.jpg,B,44300.0,1107.5,2024-05-24,11153.0,1,4083.0
3207,0981_1809.jpg,C,27600.0,690.0,2027-06-14,6978.0,1,4111.0
3208,0981_1810.jpg,C,27600.0,690.0,2027-06-14,6978.0,1,4111.0
3209,0982_1811.jpg,C,26900.0,672.5,2023-04-25,6803.0,1,556.0
3210,0982_1812.jpg,C,26900.0,672.5,2023-04-25,6803.0,1,556.0
3211,0983_1813.jpg,RE,25500.0,637.5,2026-07-21,6453.0,1,2762.0
3212,0983_1814.jpg,RE,25500.0,637.5,2026-07-21,6453.0,1,2762.0
3213,0984_1815.jpg,BB,23100.0,577.5,2028-08-14,5853.0,1,4013.0
3214,0984_1816.jpg,BB,23100.0,577.5,2028-08-14,5853.0,1,4013.0
3215,0985_1817.jpg,BQ,46500.0,1162.5,2027-12-29,11703.0,1,714.0
3216,0985_1818.jpg,BQ,46500.0,1162.5,2027-12-29,11703.0,1,714.0
3217,0986_1819.jpg,B,24600.0,615.0,2023-07-22,6228.0,1,2107.0
3218,0986_1820.jpg,B,24600.0,615.0,2023-07-22,6228.0,1,2107.0
3219,0987_1821.jpg,B,23600.0,590.0,2024-12-09,5978.0,1,4254.0
3220,0987_1822.jpg,B,23600.0,590.0,2024-12-09,5978.0,1,4254.0
3221,0988_1823.jpg,C,35000.0,875.0,2028-01-11,8828.0,1,2139.0
3222,0988_1824.jpg,C,35000.0,875.0,2028-01-11,8828.0,1,2139.0
3223,0989_1825.jpg,RE,40000.0,1000.0,2027-08-05,10078.0,1,8075.0
3224,0989_1826.jpg,RE,40000.0,1000.0,2027-08-05,10078.0,1,8075.0
3225,0990_1827.jpg,BQ,28300.0,707.5,2026-04-11,7153.0,1,5501.0
3226,0990_1828.jpg,BQ,28300.0,707.5,2026-04-11,7153.0,1,5501.0
3227,0991_1829.jpg,C,26100.0,652.5,2023-11-17,6603.0,1,6787.0
3228,0991_1830.jpg,C,26100.0,652.5,2023-11-17,6603.0,1,6787.0
3229,0992_1831.jpg,A,43200.0,1080.0,2025-02-16,10878.0,1,3416.0
3230,0992_1832.jpg,A,43200.0,1080.0,2025-02-16,10878.0,1,3416.0
3231,0993_1833.jpg,AC,52500.0,1312.5,2027-03-27,13203.0,1,6636.0
3232,0993_1834.jpg,AC,52500.0,1312.5,2027-03-27,13203.0,1,6636.0
3233,0994_1835.jpg,BQ,,,2022-12-12,,1,3022.0
3234,0994_1836.jpg,BQ,,,2022-12-12,,1,3022.0
3235,0995_1837.jpg,BC,38000.0,950.0,2022-10-31,9578.0,1,809.0
3236,0995_1838.jpg,BC,38000.0,950.0,2022-10-31,9578.0,1,809.0
3237,0996_1839.jpg,C,53300.0,1332.5,2022-12-15,13403.0,1,431.0
3238,0996_1840.jpg,C,53300.0,1332.5,2022-12-15,13403.0,1,431.0
3239,0997_1841.jpg,C,39800.0,995.0,2027-07-12,10028.0,1,435.0
3240,0997_1842.jpg,C,39800.0,995.0,2027-07-12,10028.0,1,435.0
3241,0998_1843.jpg,DA,43200.0,1080.0,2028-11-09,10878.0,1,5384.0
3242,0998_1844.jpg,DA,43200.0,1080.0,2028-11-09,10878.0,1,5384.0
3243,0999_1845.jpg,BC,33900.0,847.5,2022-12-12,8553.0,1,956.0
3244,0999_1846.jpg,BC,33900.0,847.5,2022-12-12,8553.0,1,956.0
3245,1000_1847.jpg,O,43300.0,1082.5,2026-09-07,10903.0,1,7888.0
3246,1000_1848.jpg,O,43300.0,1082.5,2026-09-07,10903.0,1,7888.0
3247,1001_1849.jpg,BB,39800.0,995.0,2024-03-25,10028.0,1,3907.0
3248,1001_1850.jpg,BB,39800.0,995.0,2024-03-25,10028.0,1,3907.0
3249,1003_1851.jpg,BQ,39300.0,982.5,2022-11-19,9903.0,1,3622.0
3250,1003_1852.jpg,BQ,39300.0,982.5,2022-11-19,9903.0,1,3622.0
3251,1004_1853.jpg,BC,44600.0,1115.0,2028-12-15,11228.0,1,6750.0
3252,1004_1854.jpg,BC,44600.0,1115.0,2028-12-15,11228.0,1,6750.0
3253,1005_1855.jpg,O,36800.0,920.0,2023-02-04,9278.0,1,740.0
3254,1005_1856.jpg,O,36800.0,920.0,2023-02-04,9278.0,1,740.0
3255,1006_1857.jpg,RE,25600.0,640.0,2025-07-25,6478.0,1,2417.0
3256,1006_1858.jpg,RE,25600.0,640.0,2025-07-25,6478.0,1,2417.0
3257,1007_1859.jpg,BQ,46400.0,1160.0,2025-06-19,11678.0,1,5520.0
3258,1007_1860.jpg,BQ,46400.0,1160.0,2025-06-19,11678.0,1,5520.0
3259,1008_1861.jpg,BC,33800.0,845.0,2023-01-22,8528.0,1,5340.0
3260,1008_1862.jpg,BC,33800.0,845.0,2023-01-22,8528.0,1,5340.0
3261,1009_1863.jpg,AC,24900.0,622.5,2026-07-17,6303.0,1,4631.0
3262,1009_1864.jpg,AC,24900.0,622.5,2026-07-17,6303.0,1,4631.0
3263,1010_1865.jpg,DA,44100.0,1102.5,2024-04-30,11103.0,1,6793.0
3264,1010_1866.jpg,DA,44100.0,1102.5,2024-04-30,11103.0,1,6793.0
3265,1011_1867.jpg,BB,46000.0,1150.0,2028-02-28,11578.0,1,640.0
3266,1011_1868.jpg,BB,46000.0,1150.0,2028-02-28,11578.0,1,640.0
3267,1012_1869.jpg,C,44500.0,1112.5,2023-07-23,11203.0,1,3924.0
3268,1012_1870.jpg,C,44500.0,1112.5,2023-07-23,11203.0,1,3924.0
3269,1013_1871.jpg,AA,25400.0,635.0,2026-10-17,6428.0,1,1456.0
3270,1013_1872.jpg,AA,25400.0,635.0,2026-10-17,6428.0,1,1456.0
3271,1014_1873.jpg,O,44700.0,1117.5,2026-03-04,11253.0,1,2652.0
3272,1014_1874.jpg,O,44700.0,1117.5,2026-03-04,11253.0,1,2652.0
3273,1015_1875.jpg,RE,39100.0,977.5,2023-07-29,9853.0,1,6879.0
3274,1015_1876.jpg,RE,39100.0,977.5,2023-07-29,9853.0,1,6879.0
3275,1016_1877.jpg,A,32800.0,820.0,2022-07-03,8278.0,1,861.0
3276,1016_1878.jpg,A,32800.0,820.0,2022-07-03,8278.0,1,861.0
3277,1017_1879.jpg,AC,53400.0,1335.0,2027-01-11,13428.0,1,350.0
3278,1017_1880.jpg,AC,53400.0,1335.0,2027-01-11,13428.0,1,350.0
3279,1018_1881.jpg,AC,29100.0,727.5,2023-07-31,7353.0,1,5168.0
3280,1018_1882.jpg,AC,29100.0,727.5,2023-07-31,7353.0,1,5168.0
3281,1019_1883.jpg,BC,27700.0,692.5,2027-05-19,7003.0,1,5605.0
3282,1019_1884.jpg,BC,27700.0,692.5,2027-05-19,7003.0,1,5605.0
3283,1020_1885.jpg,RE,36900.0,922.5,2024-07-19,9303.0,1,3270.0
3284,1020_1886.jpg,RE,36900.0,922.5,2024-07-19,9303.0,1,3270.0
3285,1021_1887.jpg,B,46500.0,1162.5,2028-07-18,11703.0,1,3278.0
3286,1021_1888.jpg,B,46500.0,1162.5,2028-07-18,11703.0,1,3278.0
3287,1022_1889.jpg,BQ,49700.0,1242.5,2023-05-10,12503.0,1,499.0
3288,1022_1890.jpg,BQ,49700.0,1242.5,2023-05-10,12503.0,1,499.0
3289,1023_1891.jpg,C,,,2027-03-21,,1,5592.0
3290,1023_1892.jpg,C,,,2027-03-21,,1,5592.0
3291,1024_1893.jpg,B,30100.0,752.5,2026-07-05,7603.0,1,2000.0
3292,1024_1894.jpg,B,30100.0,752.5,2026-07-05,7603.0,1,2000.0
3293,1025_1895.jpg,AC,40500.0,1012.5,2027-02-20,10203.0,1,442.0
3294,1025_1896.jpg,AC,40500.0,1012.5,2027-02-20,10203.0,1,442.0
3295,1026_1897.jpg,B,28900.0,722.5,2027-12-13,7303.0,1,6126.0
3296,1026_1898.jpg,B,28900.0,722.5,2027-12-13,7303.0,1,6126.0
3297,1027_1899.jpg,AC,50000.0,1250.0,2027-01-22,12578.0,1,4235.0
3298,1027_1900.jpg,AC,50000.0,1250.0,2027-01-22,12578.0,1,4235.0
3299,1028_1901.jpg,B,32500.0,812.5,2028-11-04,8203.0,1,3977.0
3300,1028_1902.jpg,B,32500.0,812.5,2028-11-04,8203.0,1,3977.0
3301,1029_1903.jpg,BB,47600.0,1190.0,2024-08-29,11978.0,1,5691.0
3302,1029_1904.jpg,BB,47600.0,1190.0,2024-08-29,11978.0,1,5691.0
3303,1030_1905.jpg,O,27500.0,687.5,2023-09-05,6953.0,1,3266.0
3304,1030_1906.jpg,O,27500.0,687.5,2023-09-05,6953.0,1,3266.0
3305,1031_1907.jpg,BC,38400.0,960.0,2024-05-02,9678.0,1,561.0
3306,1031_1908.jpg,BC,38400.0,960.0,2024-05-02,9678.0,1,561.0
3307,1033_1909.jpg,B,33600.0,840.0,2027-03-18,8478.0,1,7731.0
3308,1033_1910.jpg,B,33600.0,840.0,2027-03-18,8478.0,1,7731.0
3309,1034_1911.jpg,BQ,39900.0,997.5,2026-05-28,10053.0,1,2943.0
3310,1034_1912.jpg,BQ,39900.0,997.5,2026-05-28,10053.0,1,2943.0
3311,1035_1913.jpg,B,46500.0,1162.5,2022-01-03,11703.0,1,6613.0
3312,1035_1914.jpg,B,46500.0,1162.5,2022-01-03,11703.0,1,6613.0
3313,1036_1915.jpg,RE,35700.0,892.5,2026-11-04,9003.0,1,908.0
3314,1036_1916.jpg,RE,35700.0,892.5,2026-11-04,9003.0,1,908.0
3315,1037_1917.jpg,BQ,39000.0,975.0,2028-06-07,9828.0,1,7916.0
3316,1037_1918.jpg,BQ,39000.0,975.0,2028-06-07,9828.0,1,7916.0
3317,1038_1919.jpg,A,22900.0,572.5,2025-07-05,5803.0,1,4427.0
3318,1038_1920.jpg,A,22900.0,572.5,2025-07-05,5803.0,1,4427.0
3319,1039_1921.jpg,AC,52400.0,1310.0,2022-06-11,13178.0,1,4243.0
3320,1039_1922.jpg,AC,52400.0,1310.0,2022-06-11,13178.0,1,4243.0
3321,1040_1923.jpg,B,32500.0,812.5,2027-09-12,8203.0,1,2000.0
3322,1040_1924.jpg,B,32500.0,812.5,2027-09-12,8203.0,1,2000.0
3323,1041_1925.jpg,BQ,29700.0,742.5,2022-12-21,7503.0,1,8633.0
3324,1041_1926.jpg,BQ,29700.0,742.5,2022-12-21,7503.0,1,8633.0
3325,1042_1927.jpg,DA,30800.0,770.0,2027-11-22,7778.0,1,5886.0
3326,1042_1928.jpg,DA,30800.0,770.0,2027-11-22,7778.0,1,5886.0
3327,1043_1929.jpg,BQ,26100.0,652.5,2023-07-17,6603.0,1,481.0
3328,1043_1930.jpg,BQ,26100.0,652.5,2023-07-17,6603.0,1,481.0
3329,1044_1931.jpg,O,29700.0,742.5,2026-08-14,7503.0,1,6853.0
3330,1044_1932.jpg,O,29700.0,742.5,2026-08-14,7503.0,1,6853.0
3331,1045_1933.jpg,O,52800.0,1320.0,2022-11-01,13278.0,1,968.0
3332,1045_1934.jpg,O,52800.0,1320.0,2022-11-01,13278.0,1,968.0
3333,1046_1935.jpg,BQ,36500.0,912.5,2027-02-08,9203.0,1,3704.0
3334,1046_1936.jpg,BQ,36500.0,912.5,2027-02-08,9203.0,1,3704.0
3335,1047_1937.jpg,O,44400.0,1110.0,2027-02-15,11178.0,1,620.0
3336,1047_1938.jpg,O,44400.0,1110.0,2027-02-15,11178.0,1,620.0
3337,1048_1939.jpg,RE,30600.0,765.0,2025-04-10,7728.0,1,5014.0
3338,1048_1940.jpg,RE,30600.0,765.0,2025-04-10,7728.0,1,5014.0
3339,1050_1941.jpg,BQ,41600.0,1040.0,2022-12-22,10478.0,1,3715.0
3340,1050_1942.jpg,BQ,41600.0,1040.0,2022-12-22,10478.0,1,3715.0
3341,1051_1943.jpg,A,28400.0,710.0,2024-05-19,7178.0,1,5747.0
3342,1051_1944.jpg,A,28400.0,710.0,2024-05-19,7178.0,1,5747.0
3343,1052_1945.jpg,C,38600.0,965.0,2026-08-05,9728.0,1,576.0
3344,1052_1946.jpg,C,38600.0,965.0,2026-08-05,9728.0,1,576.0
3345,1053_1947.jpg,BC,24200.0,605.0,2022-01-28,6128.0,1,3938.0
3346,1053_1948.jpg,BC,24200.0,605.0,2022-01-28,6128.0,1,3938.0
3347,1054_1949.jpg,A,47600.0,1190.0,2027-02-26,11978.0,1,4793.0
3348,1054_1950.jpg,A,47600.0,1190.0,2027-02-26,11978.0,1,4793.0
3349,1055_1951.jpg,AC,30800.0,770.0,2026-02-03,7778.0,1,3352.0
3350,1055_1952.jpg,AC,30800.0,770.0,2026-02-03,7778.0,1,3352.0
3351,1056_1953.jpg,BB,48000.0,1200.0,2023-06-18,12078.0,1,409.0
3352,1056_1954.jpg,BB,48000.0,1200.0,2023-06-18,12078.0,1,409.0
3353,1057_1955.jpg,BB,24300.0,607.5,2025-06-16,6153.0,1,2300.0
3354,1057_1956.jpg,BB,24300.0,607.5,2025-06-16,6153.0,1,2300.0
3355,1058_1957.jpg,DA,38600.0,965.0,2027-01-15,9728.0,1,6583.0
3356,1058_1958.jpg,DA,38600.0,965.0,2027-01-15,9728.0,1,6583.0
3357,1059_1959.jpg,BC,51500.0,1287.5,2025-09-13,12953.0,1,279.0
3358,1059_1960.jpg,BC,51500.0,1287.5,2025-09-13,12953.0,1,279.0
3359,1060_1961.jpg,A,47800.0,1195.0,2024-04-04,12028.0,1,648.0
3360,1060_1962.jpg,A,47800.0,1195.0,2024-04-04,12028.0,1,648.0
3361,1061_1963.jpg,RE,,,2028-05-27,,1,4710.0
3362,1061_1964.jpg,RE,,,2028-05-27,,1,4710.0
3363,1062_1965.jpg,BC,32500.0,812.5,2026-02-18,8203.0,1,6857.0
3364,1062_1966.jpg,BC,32500.0,812.5,2026-02-18,8203.0,1,6857.0
3365,1063_1967.jpg,DA,40400.0,1010.0,2024-11-28,10178.0,1,690.0
3366,1063_1968.jpg,DA,40400.0,1010.0,2024-11-28,10178.0,1,690.0
3367,1064_1969.jpg,RE,41400.0,1035.0,2026-05-28,10428.0,1,4783.0
3368,1064_1970.jpg,RE,41400.0,1035.0,2026-05-28,10428.0,1,4783.0
3369,1065_1971.jpg,RE,27400.0,685.0,2023-11-15,6928.0,1,8181.0
3370,1065_1972.jpg,RE,27400.0,685.0,2023-11-15,6928.0,1,8181.0
3371,1066_1973.jpg,BC,27700.0,692.5,2024-03-06,7003.0,1,3784.0
3372,1066_1974.jpg,BC,27700.0,692.5,2024-03-06,7003.0,1,3784.0
3373,1067_1975.jpg,BC,35900.0,897.5,2023-02-13,9053.0,1,6437.0
3374,1067_1976.jpg,BC,35900.0,897.5,2023-02-13,9053.0,1,6437.0
